log_id,station_id,user_id,start_time,end_time,energy_kwh,fee,payment_method
L003426,ST001,U02024,2026/05/17 06:29:00,2026-05-17 07:05:00,79.45,30191,APP
L011029,ST031,U01513,2026-01-30 14:46:00,2026-01-30 15:25:00,73.11,27782,MEMBERSHIP
L002832,ST029,U00251,2026-03-21 17:39:00,2026-03-21 20:08:00,15.34,4479,APP
L002152,ST012,U01867,2026-01-19 06:13:00,2026-01-19 06:56:00,22.89,7325,APP
L002891,ST036,U02342,2026-03-30 07:30:00,2026-03-30 14:30:00,67.35,19666,MEMBERSHIP
L001735,ST016,U02817,20260423151800,2026-04-23 18:06:00,17.3,4412,CARD
L003114,ST027,U02797,2026-01-17 22:02:00,2026-01-18 01:00:00,17.57,5130,APP
L000933,ST031,U02029,2026-02-05 10:07:00,2026-02-05 10:40:00,53.28,20246,MEMBERSHIP
L008419,ST008,U00626,2026-04-30 06:52:00,2026-04-30 13:07:00,25.03,"6,383",membership
L005926,ST015,U01180,2026-01-01 10:22:00,2026-01-01 10:51:00,63.9,20448,APP
L007080,ST005,U00102,2026-01-26 10:29:00,2026-01-26 11:24:00,143.55,45936,CARD
L009461,ST029,U02085,2026-02-23 10:23:00,2026-02-23 14:12:00,26.66,7785,APP
L009108,ST037,U01526,2026-02-14 19:58:00,2026-02-14 20:20:00,32.74,11361,APP
L009677,ST038,U02326,2026-06-23 21:25:00,2026-06-23 22:07:00,106.74,34157,CARD
L007240,ST028,U01146,2026-06-21 21:33:00,2026-06-21 22:08:00,50.91,16291,CARD
L006108,ST021,U02480,2026-07-23 13:14:00,2026-07-23 15:37:00,14.45,4219,MEMBERSHIP
L000806,ST026,U01869,2026-05-24 18:52:00,2026-05-24 19:40:00,118.92,45190,CARD
L001953,ST020,U00170,2026-06-28 16:51:00,2026-06-28 17:17:00,18.34,5869,app
L010242,ST036,U00877,2026-05-17 19:46:00,2026-05-18 01:11:00,48.72,14226,APP
L008179,ST021,U00528,2026-05-27 15:54:00,2026-05-27 20:27:00,18.88,5513,CARD
L000831,ST022,U00590,2026-04-30 17:24:00,2026-04-30 18:02:00,63.92,22180,APP
L005588,ST030,U01670,2026-02-14 16:31:00,2026-02-14 17:02:00,60.2,19264,CARD
L011437,ST015,U00719,2026-04-03 18:29:00,2026-04-03 19:19:00,77.04,24653,CARD
L006172,ST010,U02616,2026-04-09 22:01:00,2026-04-10 02:42:00,24.74,7224,MEMBERSHIP
L006858,ST026,U02056,2026-05-30 08:25:00,2026-05-30 09:06:00,81.37,30921,Card
L011996,ST037,U01154,20260614082700,2026-06-14 09:26:00,85.41,29637,APP
L001149,ST032,U01209,2026-02-01 06:31:00,2026-02-01 07:17:00,53.27,20243,MEMBERSHIP
L001913,ST022,U00104,2026-03-30 14:21:00,2026-03-30 15:15:00,84.6,29356,APP
L004360,ST014,U00032,2026/01/06 01:12:00,2026-01-06 01:37:00,13.64,5183,APP
L005249,ST034,U01896,2026-06-27 21:31:00,2026-06-27 22:29:00,165.32,-62822,MEMBERSHIP
L009371,ST013,U00287,2026-04-20 22:13:00,2026-04-20 22:33:00,58.01,18563,APP
L003662,ST018,U01903,2026-02-04 22:47:00,2026-02-05 04:13:00,24.62,7189,CARD
L007623,ST035,U00287,2026-02-15 02:35:00,2026-02-15 08:54:00,47.87,12207,MEMBERSHIP
L005332,ST030,U02298,2026/05/30 04:45:00,2026-05-30 05:31:00,125.59,40189,APP
L001454,ST019,U01701,2026/07/23 04:07:00,2026-07-23 05:01:00,157.62,54694,APP
L001499,ST010,U00551,2026-03-11 20:11:00,2026-03-12 02:27:00,27.26,7960,APP
L008476,ST013,U02602,20260131055900,2026-01-31 06:52:00,156.1,49952,APP
L002175,ST030,U02552,2026-01-17 21:34:00,2026-01-17 22:26:00,112.25,35920,CARD
L005624,ST027,U01289,2026/04/05 23:00:00,2026-04-06 06:31:00,41.79,12203,APP
L004880,ST004,U00272,2026-01-12 14:47:00,2026-01-12 15:09:00,47.42,15174,APP
L002986,ST018,U02006,2026-02-28 23:39:00,2026-03-01 03:30:00,20.09,5866,card
L000843,ST012,U00745,20260527041100,2026-05-27 04:55:00,32.75,10480,CARD
L007579,ST023,U00668,2026-03-25 09:56:00,2026-03-25 10:29:00,21.7,6944,APP
L008214,ST006,U00329,2026-03-13 00:12:00,2026-03-13 07:10:00,26.9,,APP
L001510,ST016,U00060,2026-02-18 00:17:00,2026-02-18 06:12:00,35.44,9037,APP
L008906,ST013,U00509,2026-04-23 09:31:00,2026-04-23 10:10:00,76.06,24339,MEMBERSHIP
L011376,ST030,U01971,2026-01-04 20:17:00,2026-01-04 21:00:00,113.75,36400,MEMBERSHIP
L004825,ST022,U02484,2026/05/16 09:57:00,2026-05-16 10:55:00,114.11,39596,CARD
L009301,ST003,U00229,2026-04-26 00:54:00,2026-04-26 01:27:00,56.65,18128,CARD
L003435,ST012,U01902,2026-01-06 17:23:00,2026-01-06 17:53:00,14.74,4717,APP
L003999,ST014,U01062,2026-04-30 03:35:00,2026-04-30 04:14:00,26.38,10024,MEMBERSHIP
L005617,ST001,U00272,2026-07-08 18:54:00,2026-07-08 19:30:00,77.59,29484,CARD
L006112,ST022,U02321,2026-05-08 15:16:00,2026-05-08 15:58:00,80.75,28020,app
L003348,ST010,U01310,2026-05-29 05:40:00,2026-05-29 10:21:00,25.91,7566,MEMBERSHIP
L003323,ST016,U01785,2026-04-04 14:15:00,2026-04-04 20:08:00,33.61,8571,APP
L009463,ST015,U02546,2026-07-01 08:57:00,2026-07-01 09:34:00,-,,MEMBERSHIP
L011320,ST028,U02925,2026/02/21 05:02:00,2026-02-21 05:37:00,46.03,14730,APP
L001725,ST002,U00715,2026/04/09 08:43:00,2026-04-09 11:03:00,19.64,5735,CARD
L011889,ST038,U02230,2026-02-28 00:14:00,2026-02-28 01:11:00,129.06,41299,CARD
L001583,ST021,U02953,2026-04-12 06:18:00,2026-04-12 11:36:00,30.37,8868,APP
L002395,ST040,U01804,20260325193500,2026-03-26 03:15:00,51.01,14895,CARD
L008088,ST002,U01499,2026-07-26 06:03:00,2026-07-26 11:01:00,36.41,10632,MEMBERSHIP
L008519,ST023,U01183,2026-03-22 03:22:00,2026-03-22 04:07:00,30.38,9722,CARD
L001175,ST024,U01662,2026-05-01 22:24:00,2026-05-01 23:20:00,158.26,54916,APP
L000873,ST011,U00079,2026-07-01 13:37:00,2026-07-01 14:27:00,103.34,33069,APP
L006614,ST027,U00788,2026/06/12 03:43:00,2026-06-12 10:44:00,39.54,11546,APP
L008033,ST023,U01449,2026-07-13 12:15:00,2026-07-13 12:41:00,15.48,4954,APP
L002639,ST011,U02523,2026-04-04 09:20:00,2026-04-04 10:12:00,74.59,23869,APP
L001724,ST014,U00964,2026-04-30 08:09:00,2026-04-30 08:41:00,19.64,7463,MEMBERSHIP
L007979,ST013,U00055,2026-02-24 11:22:00,2026-02-24 12:13:00,147.26,,APP
L007964,ST022,U00128,2026-03-14 06:56:00,2026-03-14 07:35:00,71.61,24849,MEMBERSHIP
L001602,ST009,U02703,2026/07/16 21:49:00,2026-07-16 22:11:00,13.51,4688,MEMBERSHIP
L009956,ST010,U02895,20260521153800,2026-05-21 19:48:00,22.24,6494,MEMBERSHIP
L003490,ST015,U01739,2026/06/17 18:42:00,2026-06-17 19:29:00,85.63,27402,MEMBERSHIP
L010732,ST019,U02375,2026-04-24 23:01:00,2026-04-24 23:43:00,121.07,42011,CARD
L011855,ST038,U00694,20260414032100,2026-04-14 04:21:00,127.56,40819,card
L004833,ST021,U00590,2026/04/26 01:54:00,2026-04-26 09:40:00,46.08,13455,APP
L002833,ST032,U01156,2026/01/29 20:54:00,2026-01-29 21:37:00,49.64,18863,MEMBERSHIP
L001507,ST022,U01137,2026/07/25 08:02:00,2026-07-25 08:27:00,43.9,15233,APP
L010451,ST040,U02834,2026-07-07 09:07:00,2026-07-07 12:24:00,25.49,7443,APP
L000645,ST005,U00312,2026-04-14 23:14:00,2026-04-14 23:46:00,86.38,27642,APP
L007411,ST022,U00719,2026-02-05 17:56:00,2026-02-05 18:50:00,116.91,40568,APP
L006536,ST020,U00764,2026/05/02 11:38:00,2026-05-02 12:12:00,16.27,5206,membership
L002180,ST014,U02356,2026-03-11 04:32:00,2026-03-11 05:29:00,41.93,15933,MEMBERSHIP
L008315,ST023,U01791,2026-02-02 01:22:00,2026-02-02 01:52:00,17.89,5725,APP
L009595,ST024,U02235,2026-03-21 10:41:00,2026-03-21 11:15:00,81.69,28346,CARD
L003763,ST030,U01694,2026-05-08 09:57:00,2026-05-08 10:54:00,104.86,33555,MEMBERSHIP
L010010,ST034,U02178,2026-04-28 14:28:00,2026-04-28 15:12:00,114.39,43468,MEMBERSHIP
L005863,ST011,U00445,2026-05-31 17:40:00,2026-05-31 18:26:00,66.1,21152,MEMBERSHIP
L002141,ST014,U00950,2026-07-19 09:07:00,2026-07-19 09:34:00,14.43,5483,CARD
L002298,ST013,U02106,2026-04-28 13:47:00,2026-04-28 14:46:00,135.09,43229,CARD
L004752,ST025,U01322,2026-02-19 21:05:00,2026-02-20 02:03:00,27.38,7995,APP
L000977,ST021,U02114,2026/06/05 20:31:00,2026-06-06 03:26:00,33.13,9674,MEMBERSHIP
L004820,ST030,U02160,2026/05/25 12:30:00,2026-05-25 13:18:00,135.56,,CARD
L010419,ST018,U00996,2026-02-05 08:46:00,2026-02-05 12:36:00,20.11,5872,CARD
L008505,ST006,U01973,2026-05-25 07:06:00,2026-05-25 13:46:00,26.72,7802,CARD
L008133,ST030,U02290,2026-03-06 21:03:00,2026-03-06 21:31:00,72.74,,MEMBERSHIP
L007591,ST040,U01764,2026-06-02 14:48:00,2026-06-02 21:10:00,49.3,14396,CARD
L006951,ST017,U02248,2026-06-17 04:40:00,2026-06-17 10:19:00,29.7,8672,APP
L010247,ST014,U01048,2026/05/13 01:45:00,2026-05-13 02:16:00,16.97,6449,CARD
L002687,ST021,U01518,2026-06-10 12:59:00,2026-06-10 20:22:00,36.07,10532,CARD
L001274,ST030,U01800,2026-06-14 19:23:00,2026-06-14 19:45:00,50.21,16067,CARD
L003079,ST033,U01188,2026-04-04 16:11:00,2026-04-04 16:33:00,46.35,14832,card
L011847,ST038,U01196,2026-05-09 03:51:00,2026-05-09 04:46:00,137.18,43898,CARD
L010158,ST039,U02001,2026-06-06 02:14:00,2026-06-06 03:10:00,37.59,13044,APP
L004992,ST035,U02223,20260524174600,2026-05-24 20:08:00,23.1,"5,890",APP
L008947,ST018,U00943,2026-03-06 15:51:00,2026-03-06 21:17:00,30.27,8839,CARD
L004970,ST012,U00026,2026-02-25 06:34:00,2026-02-25 07:14:00,24.56,7859,CARD
L000759,ST039,U01419,2026-07-15 14:27:00,2026-07-15 15:03:00,25.74,8932,APP
L004797,ST036,U02398,2026-06-24 05:42:00,2026-06-24 09:42:00,29.14,8509,MEMBERSHIP
L005738,ST031,U00784,20260223063500,2026-02-23 07:34:00,90.66,34451,MEMBERSHIP
L010032,ST038,U01510,20260421191400,2026-04-21 19:56:00,114.53,36650,MEMBERSHIP
L006509,ST016,U00427,2026-03-18 11:47:00,2026-03-18 17:06:00,26.07,6648,APP
L001362,ST038,U01174,2026-06-25 02:20:00,2026-06-25 02:48:00,59.49,19037,MEMBERSHIP
L004635,ST005,U00448,2026-05-29 07:54:00,2026-05-29 08:32:00,85.99,27517, APP 
L009265,ST005,U01293,2026-07-21 11:18:00,2026-07-21 11:41:00,56.66,18131,MEMBERSHIP
L011958,ST015,U01093,2026-06-07 08:57:00,2026-06-07 09:23:00,56.05,17936,MEMBERSHIP
L009346,ST026,U01708,2026-04-17 13:36:00,2026-04-17 14:28:00,146.14,55533,CARD
L007568,ST017,U02375,2026-04-11 12:06:00,2026-04-11 19:58:00,36.6,10687,MEMBERSHIP
L006098,ST017,U02333,2026-03-30 07:06:00,2026-03-30 15:03:00,32.02,9350,CARD
L010191,ST004,U00425,2026-01-30 23:41:00,2026-01-31 00:03:00,45.66,14611,CARD
L007613,ST021,U01628,20260401122300,2026-04-01 16:28:00,17.12,4999,MEMBERSHIP
L002323,ST033,U00803,20260207225600,2026-02-07 23:26:00,57.6,18432,membership
L006317,ST013,U02184,2026-07-07 06:19:00,2026-07-07 07:03:00,119.5,"38,240",CARD
L007025,ST031,U01298,2026-01-28 04:12:00,2026-01-28 04:50:00,71.64,27223,APP
L004358,ST021,U02700,2026-07-23 07:21:00,2026-07-23 14:55:00,29.33,8564,Card
L009511,ST008,U00906,2026-06-03 06:59:00,2026-06-03 13:08:00,35.28,8996,MEMBERSHIP
L000760,ST028,U00653,20260611031300,2026-06-11 03:57:00,N/A,15904,APP
L000881,ST010,U02896,2026/04/07 06:43:00,2026-04-07 12:11:00,31.99,9341,app
L008374,ST009,U02931,2026-04-28 13:07:00,2026-04-28 14:07:00,40.98,14220,CARD
L005849,ST013,U00394,2026-07-28 12:33:00,2026-07-28 12:53:00,54.12,17318,APP
L004021,ST012,U01594,2026-01-09 05:22:00,2026-01-09 05:42:00,14.9,,APP
L007824,ST008,U01454,2026-02-28 15:05:00,2026-02-28 19:03:00,N/A,5794,CARD
L009597,ST040,U01024,2026-04-30 05:28:00,2026-04-30 10:44:00,46.44,13560,APP
L000073,ST036,U01728,2026/06/15 00:18:00,2026-06-15 03:44:00,23.98,7002,CARD
L009118,ST031,U01133,2026/02/19 11:05:00,2026-02-19 11:41:00,74.45,28291,MEMBERSHIP
L007082,ST018,U02547,2026-01-25 13:00:00,2026-01-25 16:59:00,19.52,5700,MEMBERSHIP
L006342,ST007,U00885,2026-01-21 17:46:00,2026-01-21 18:12:00,45.51,14563,MEMBERSHIP
L001450,ST027,U00977,2026-05-24 16:28:00,2026-05-24 22:55:00,30.35,8862,CARD
L008189,ST001,U02075,2026-01-21 16:51:00,2026-01-21 17:46:00,119.78,45516,MEMBERSHIP
L011472,ST019,U02106,2026-05-26 07:08:00,2026-05-26 08:06:00,145.14,50364,MEMBERSHIP
L007609,ST018,U01368,2026-07-24 12:00:00,2026-07-24 16:50:00,22.09,6450,APP
L000267,ST039,U00077,2026-07-20 03:00:00,2026-07-20 03:26:00,15.61,5417,MEMBERSHIP
L009856,ST023,U01577,20260525124900,2026-05-25 13:23:00,22.03,7050,CARD
L000901,ST020,U01139,2026/06/27 22:53:00,2026-06-27 23:34:00,20.56,6579,APP
L001809,ST002,U00932,2026-06-17 04:00:00,2026-06-17 11:25:00,69.8,20382,CARD
L002288,ST014,U00908,20260203090200,2026-02-03 09:28:00,18.97,7209,MEMBERSHIP
L010372,ST010,U00318,2026-04-06 03:45:00,2026-04-06 11:40:00,37.12,10839,CARD
L003660,ST035,U00246,2026-02-23 19:50:00,2026-02-23 22:52:00,21.27,5424,APP
L009778,ST012,U01865,2026-06-26 06:59:00,2026-06-26 07:39:00,19.02,6086,MEMBERSHIP
L003386,ST001,U00785,20260603151100,2026-06-03 16:07:00,88.94,33797,APP
L003368,ST011,U02868,2026-02-18 02:04:00,2026-02-18 02:38:00,55.27,17686,MEMBERSHIP
L009744,ST017,U01000,2026-02-09 12:39:00,2026-02-09 15:22:00,16.44,4800,APP
L011041,ST035,U00812,20260701124800,2026-07-01 20:38:00,70.62,18008,APP
L000728,ST011,U00300,2026-02-01 12:05:00,2026-02-01 13:03:00,83.31,26659,card
L011079,ST003,U02029,2026-01-31 00:19:00,2026-01-31 01:15:00,116.68,37338,APP
L007439,ST038,U02888,2026-05-27 17:45:00,2026-05-27 18:34:00,135.89,43485,MEMBERSHIP
L011105,ST028,U02621,2026/05/20 05:56:00,2026-05-20 06:34:00,46.11,14755,MEMBERSHIP
L007267,ST001,U01118,2026-06-03 16:30:00,2026-06-03 15:20:00,84.89,32258,APP
L001579,ST018,U00084,2026-04-07 15:12:00,2026-04-07 17:59:00,-,5072,APP
L009498,ST039,U02243,2026-04-07 09:48:00,2026-04-07 10:48:00,40.95,14210,APP
L004980,ST008,U01521,2026-01-05 18:05:00,2026-01-05 23:11:00,23.84,6079,CARD
L001759,ST028,U01940,2026-05-21 20:16:00,2026-05-21 21:13:00,67.66,21651,membership
L003700,ST011,U01232,2026-01-20 11:10:00,2026-01-20 11:35:00,34.45,11024,MEMBERSHIP
L007254,ST011,U01402,2026-02-14 00:28:00,2026-02-14 00:55:00,44.31,14179,MEMBERSHIP
L005483,ST040,U00491,20260510214200,2026-05-10 23:51:00,14.39,4202,APP
L002504,ST033,U02786,2026-06-04 06:17:00,2026-06-04 06:43:00,55.06,17619,APP
L007093,ST033,U02747,2026-07-05 02:21:00,2026-07-05 03:10:00,109.72,35110,CARD
L011874,ST002,U00922,2026-04-05 21:14:00,2026-04-06 03:15:00,57.56,16808,APP
L001649,ST005,U00835,2026-03-30 00:39:00,2026-03-30 01:39:00,151.4,48448,APP
L007125,ST025,U02796,20260322153500,2026-03-22 19:05:00,22.01,6427,APP
L004066,ST002,U02587,2026-01-22 01:05:00,2026-01-22 03:11:00,18.03,5265,APP
L010125,ST035,U01482,20260306013000,2026-03-06 07:31:00,49.46,12612,MEMBERSHIP
L009349,ST014,U02383,2026-05-01 11:16:00,2026-05-01 11:53:00,-,6836,MEMBERSHIP
L001542,ST004,U02668,2026-05-03 10:13:00,2026-05-03 10:41:00,54.78,17530,CARD
L004674,ST011,U00017,2026-01-29 22:18:00,2026-01-29 22:42:00,46.69,14941,CARD
L006961,ST005,U00978,2026-07-17 03:18:00,2026-07-17 03:57:00,93.21,29827,MEMBERSHIP
L000296,ST021,U01478,2026/05/26 19:48:00,2026-05-27 01:18:00,32.92,9613,APP
L007106,ST037,U02294,2026-04-29 07:53:00,2026-04-29 08:20:00,41.03,14237,APP
L010168,ST018,U01963,2026-07-22 07:21:00,2026-07-22 10:41:00,12.93,3776,CARD
L002379,ST035,U01662,2026-04-06 19:52:00,2026-04-07 01:02:00,45.46,,MEMBERSHIP
L004139,ST032,U02688,2026-02-14 15:47:00,2026-02-14 16:41:00,60.05,22819,APP
L004818,ST030,U00386,2026-02-07 01:36:00,2026-02-07 02:32:00,147.04,47053,CARD
L001906,ST006,U00540,2026-05-04 10:30:00,2026-05-04 17:50:00,33.98,9922,APP
L009462,ST023,U02163,2026-04-25 14:20:00,2026-04-25 14:59:00,23.07,7382,APP
L009129,ST027,U02061,2026-07-26 06:59:00,2026-07-26 10:51:00,23.55,6877,MEMBERSHIP
L002082,ST036,U02111,2026-06-25 02:40:00,2026-06-25 08:48:00,43.95,12833,MEMBERSHIP
L009953,ST018,U01425,2026-03-04 00:20:00,2026-03-04 03:35:00,18.47,5393,APP
L003558,ST031,U00356,2026-07-18 10:10:00,2026-07-18 11:07:00,79.02,30028,membership
L004035,ST009,U01647,2026-05-28 05:08:00,2026-05-28 06:01:00,24.83,8616,APP
L004352,ST024,U01637,2026-07-12 00:47:00,2026-07-12 01:29:00,91.15,31629,APP
L000700,ST003,U01490,2026/07/11 07:16:00,2026-07-11 08:03:00,72.86,23315,CARD
L007009,ST005,U00403,2026/02/27 00:43:00,2026-02-27 01:03:00,56.58,18106,APP
L001101,ST011,U00146,2026-04-06 11:41:00,2026-04-06 12:25:00,66.59,21309,MEMBERSHIP
L001798,ST030,U00985,2026-05-05 00:32:00,2026-05-05 01:02:00,72.94,23341,MEMBERSHIP
L002491,ST006,U00419,2026-04-10 12:08:00,2026-04-10 17:41:00,25.04,7312,app
L006696,ST007,U02185,2026/06/11 12:54:00,2026-06-11 13:20:00,46.26,14803,APP
L010680,ST032,U02461,2026-07-06 04:21:00,2026-07-06 05:04:00,40.28,,CARD
L001272,ST017,U00088,2026/04/16 11:55:00,2026-04-16 17:22:00,26.29,7677,APP
L004343,ST021,U00726,2026-01-27 09:25:00,2026-01-27 17:07:00,45.32,13233,CARD
L001932,ST038,U00955,2026-07-27 23:19:00,2026-07-27 23:54:00,100.8,32256,CARD
L010251,ST028,U00385,2026-03-25 05:10:00,2026-03-25 05:38:00,29.56,9459,CARD
L010873,ST005,U02964,2026-04-14 09:23:00,2026-04-14 10:21:00,139.49,44637,CARD
L009307,ST012,U01798,2026-05-03 12:01:00,2026-05-03 12:37:00,19.9,6368,APP
L004931,ST021,U02593,2026-03-08 13:25:00,2026-03-08 16:52:00,16.25,4745,CARD
L008360,ST036,U01659,2026-02-15 21:44:00,2026-02-16 02:32:00,30.83,9002,APP
L010430,ST030,U00503,2026/04/30 12:00:00,2026-04-30 12:46:00,97.89,31325,MEMBERSHIP
L003820,ST033,U01254,2026/01/28 10:47:00,2026-01-28 11:18:00,53.24,17037,APP
L010187,ST021,U01445,2026/02/25 03:29:00,2026-02-25 09:55:00,30.52,8912,APP
L006141,ST014,U01371,2026-05-27 00:55:00,2026-05-27 01:23:00,16.76,6369,APP
L009113,ST033,U02722,2026-04-04 01:26:00,2026-04-04 02:22:00,90.9,29088,APP
L003336,ST028,U02929,2026-03-09 12:39:00,2026-03-09 13:26:00,65.73,21034,MEMBERSHIP
L004551,ST022,U01105,2026-01-14 21:04:00,2026-01-14 21:26:00,38.09,13217,CARD
L001846,ST030,U00790,2026-05-10 20:21:00,2026-05-10 21:07:00,115.56,36979,MEMBERSHIP
L006473,ST020,U02046,2026/01/18 21:02:00,2026-01-18 21:34:00,17.99,5757,MEMBERSHIP
L007587,ST016,U02766,20260608093800,2026-06-08 12:17:00,15.36,3917,MEMBERSHIP
L008679,ST024,U02688,2026-05-17 12:35:00,2026-05-17 13:07:00,69.95,24273,MEMBERSHIP
L006312,ST024,U01853,20260728213700,2026-07-28 22:03:00,66.37,23030,APP
L002606,ST038,U01301,2026-02-27 11:40:00,2026-02-27 12:17:00,99.84,31949,MEMBERSHIP
L010750,ST019,U01175,20260723015300,2026-07-23 02:20:00,55.23,19165,CARD
L007867,ST040,U02526,2026-01-01 04:06:00,2026-01-01 08:02:00,37.22,10868,Card
L002187,ST020,U02406,2026-05-11 01:40:00,2026-05-11 02:02:00,10.38,3322,card
L000249,ST020,U00398,2026-04-15 14:08:00,2026-04-15 15:01:00,25.99,8317,APP
L000272,ST006,U00384,2026-07-22 10:39:00,2026-07-22 18:32:00,32.81,9581,CARD
L003806,ST030,U01643,2026-01-02 12:07:00,2026-01-02 12:47:00,82.42,26374,CARD
L001860,ST004,U02823,2026-06-24 07:24:00,2026-06-24 08:18:00,84.69,27101,CARD
L009858,ST011,U01715,2026-06-10 12:45:00,2026-06-10 13:38:00,113.5,36320,card
L003439,ST015,U01249,2026/05/15 12:04:00,2026-05-15 12:27:00,32.87,10518,APP
L003500,ST008,U00335,2026-01-24 19:12:00,2026-01-24 23:08:00,2167.0,,CARD
L011627,ST039,U02432,2026/07/06 02:07:00,2026-07-06 03:05:00,33.18,11513,APP
L004081,ST037,U01920,2026-04-25 07:29:00,2026-04-25 08:22:00,110.53,38354,MEMBERSHIP
L003650,ST022,U00224,2026-04-03 06:58:00,2026-04-03 07:52:00,117.41,40741,CARD
L004722,ST028,U01005,2026-04-22 14:43:00,2026-04-22 15:13:00,41.54,13293,APP
L002365,ST030,U01041,2026-04-12 16:48:00,2026-04-12 17:12:00,67.78,21690,MEMBERSHIP
L007949,ST026,U00641,2026-02-10 08:36:00,2026-02-10 08:58:00,58.98,22412,MEMBERSHIP
L009650,ST029,U01508,2026-06-16 23:40:00,2026-06-17 05:45:00,51.34,,MEMBERSHIP
L007398,ST009,U02417,2026/03/24 22:19:00,2026-03-24 22:39:00,14.77,5125,CARD
L007482,ST003,U02121,2026/01/06 17:38:00,2026-01-06 18:23:00,93.69,29981,MEMBERSHIP
L000017,ST021,U00344,20260707200700,2026-07-08 02:38:00,34.0,9928,APP
L005137,ST030,U01931,2026-06-10 06:22:00,2026-06-10 06:56:00,89.75,28720,MEMBERSHIP
L006817,ST031,U00678,2026-05-02 19:15:00,2026-05-02 20:08:00,91.45,34751,CARD
L011015,ST038,U00866,20260331155000,2026-03-31 16:49:00,111.59,35709,APP
L007804,ST006,U01220,2026-05-26 05:01:00,2026-05-26 10:42:00,26.44,7720,CARD
L006989,ST036,U00401,2026-02-07 03:20:00,2026-02-07 07:55:00,36.95,10789,MEMBERSHIP
L003654,ST003,U02962,2026-07-15 02:13:00,2026-07-15 03:02:00,91.1,29152,APP
L010577,ST031,U00228,2026-02-24 18:36:00,2026-02-24 19:20:00,76.28,28986,APP
L009199,ST025,U00435,2026-02-01 04:05:00,2026-02-01 09:19:00,27.19,7939,MEMBERSHIP
L011405,ST032,U00312,2026-04-16 06:39:00,2026-04-16 07:17:00,47.81,18168,APP
L003496,ST038,U00220,2026-02-21 23:37:00,2026-02-22 00:36:00,162.39,51965,APP
L009933,ST002,U00385,2026-05-03 14:13:00,2026-05-03 19:33:00,34.54,10086,CARD
L005174,ST002,U00882,2026-07-15 21:13:00,2026-07-16 02:43:00,50.23,14667,APP
L010527,ST027,U01736,2026-05-06 01:12:00,2026-05-06 03:42:00,15.03,4389,CARD
L009644,ST039,U01660,20260215171200,2026-02-15 18:11:00,28.49,,APP
L011957,ST005,U00120,2026-01-09 08:37:00,2026-01-09 08:58:00,46.17,14774,MEMBERSHIP
L004587,ST014,U02892,2026-04-09 20:06:00,2026-04-09 20:33:00,19.25,7315, APP 
L009023,ST002,U01580,2026/05/22 02:39:00,2026-05-22 09:44:00,56.4,16469,APP
L001960,ST025,U00670,2026-04-02 01:31:00,2026-04-02 08:32:00,38.44,11224,MEMBERSHIP
L000743,ST036,U01743,2026/05/03 05:45:00,2026-05-03 12:58:00,66.65,19462,APP
L008499,ST002,U02192,20260127144700,2026-01-27 19:17:00,35.7,10424,Card
L000354,ST002,U00550,2026-06-11 12:26:00,2026-06-11 19:47:00,54.27,15847,membership
L009763,ST002,U00183,2026/02/07 02:27:00,2026-02-07 08:57:00,49.05,14323,MEMBERSHIP
L003043,ST024,U02428,2026-07-04 05:16:00,2026-07-04 06:11:00,164.68,57144,APP
L000970,ST021,U01239,2026-04-13 01:09:00,2026-04-13 07:49:00,38.35,11198,MEMBERSHIP
L000547,ST005,U00183,2026-01-09 18:15:00,2026-01-09 18:47:00,62.97,20150,MEMBERSHIP
L009427,ST039,U00258,2026-05-29 11:12:00,2026-05-29 11:53:00,22.55,7825,MEMBERSHIP
L001715,ST007,U01599,20260713235900,2026-07-14 00:20:00,33.3,10656,MEMBERSHIP
L002793,ST026,U01538,2026-04-15 14:24:00,2026-04-15 15:22:00,156.88,,MEMBERSHIP
L006930,ST012,U01256,2026-05-01 09:00:00,2026-05-01 09:50:00,29.52,9446,CARD
L000984,ST005,U02417,2026-06-28 23:57:00,2026-06-29 00:53:00,134.44,43021,CARD
L011365,ST016,U00912,20260318014600,2026-03-18 07:55:00,29.47,7515,membership
L001676,ST030,U02959,2026-07-06 15:17:00,2026-07-06 16:11:00,126.67,40534,APP
L007311,ST020,U00044,20260526162300,2026-05-26 16:51:00,13.55,4336,MEMBERSHIP
L005751,ST024,U01774,2026-04-29 21:29:00,2026-04-29 22:06:00,94.7,32861,APP
L008617,ST015,U02666,2026-03-11 21:29:00,2026-03-11 22:28:00,103.92,33254,MEMBERSHIP
L009318,ST025,U01109,2026-05-11 11:12:00,2026-05-11 15:54:00,23.89,6976,APP
L006398,ST015,U01998,2026-07-03 01:30:00,2026-07-03 02:06:00,78.0,24960,MEMBERSHIP
L004015,ST018,U02524,2026-04-26 21:00:00,2026-04-27 04:37:00,34.69,10129,MEMBERSHIP
L005063,ST031,U02803,2026-01-05 05:18:00,2026-01-05 05:49:00,56.1,21318,MEMBERSHIP
L011393,ST027,U01011,2026-06-07 00:25:00,2026-06-07 04:42:00,25.5,7446,APP
L000518,ST029,U01876,2026-05-10 00:00:00,2026-05-10 04:40:00,37.21,10865,APP
L008233,ST040,U01895,2026-03-20 04:29:00,2026-03-20 08:54:00,34.34,10027,CARD
L001849,ST019,U00819,2026-05-28 02:27:00,2026-05-28 03:26:00,-,52442,CARD
